symbol,name,reportDate,fiscalDateEnding,estimate,currency
SWBI,Smith & Wesson Brands Inc,2024-09-05,2024-07-31,,USD
SWDBY,SWDBY,2024-02-24,2023-12-31,0.6578,SEK
SWGAY,SWGAY,2023-11-29,2023-09-30,0,CHF
SWI,SolarWinds Corp,2024-02-07,2023-12-31,0.21,USD
SWI,SolarWinds Corp,2024-04-25,2024-03-31,,USD
SWI,SolarWinds Corp,2024-08-01,2024-06-30,,USD
SWI,SolarWinds Corp,2024-10-31,2024-09-30,,USD
SWIM,Latham Group Inc,2024-03-05,2023-12-31,-0.07,USD
SWIM,Latham Group Inc,2024-05-07,2024-03-31,,USD
SWIM,Latham Group Inc,2024-08-06,2024-06-30,,USD
SWIM,Latham Group Inc,2024-11-05,2024-09-30,,USD
SWISF,SWISF,2024-05-01,2024-03-31,,CAD
SWISF,SWISF,2024-07-18,2024-06-30,,CAD
SWK,Stanley Black & Decker Inc,2024-01-31,2023-12-31,0.76,USD
SWK,Stanley Black & Decker Inc,2024-05-02,2024-03-31,,USD
SWK,Stanley Black & Decker Inc,2024-07-30,2024-06-30,,USD
SWK,Stanley Black & Decker Inc,2024-10-25,2024-09-30,,USD
SWKH,Swk Holdings Corp,2024-03-28,2023-12-31,0.4226,USD
SWKH,Swk Holdings Corp,2024-04-01,2024-03-31,,USD
SWKH,Swk Holdings Corp,2024-08-07,2024-06-30,,USD
SWKH,Swk Holdings Corp,2024-11-07,2024-09-30,,USD
SWKS,Skyworks Solutions Inc,2024-02-05,2023-12-31,1.95,USD
SWKS,Skyworks Solutions Inc,2024-05-06,2024-03-31,,USD
SWKS,Skyworks Solutions Inc,2024-08-05,2024-06-30,,USD
SWKS,Skyworks Solutions Inc,2024-10-31,2024-09-30,,USD
SWN,Southwestern Energy Company,2024-02-21,2023-12-31,0.15,USD
SWN,Southwestern Energy Company,2024-04-25,2024-03-31,,USD
SWN,Southwestern Energy Company,2024-08-01,2024-06-30,,USD
SWN,Southwestern Energy Company,2024-10-31,2024-09-30,,USD
SWRL,SWRL,2024-01-16,2023-11-30,0,USD
SWSSF,SWSSF,2024-03-14,2023-12-31,,CAD
SWSSF,SWSSF,2024-05-08,2024-03-31,,CAD
SWSSF,SWSSF,2024-08-07,2024-06-30,,CAD
SWSSF,SWSSF,2024-11-06,2024-09-30,,CAD
SWTX,SpringWorks Therapeutics Inc,2024-02-26,2023-12-31,-1.28,USD
SWTX,SpringWorks Therapeutics Inc,2024-05-01,2024-03-31,,USD
SWTX,SpringWorks Therapeutics Inc,2024-07-31,2024-06-30,,USD
SWTX,SpringWorks Therapeutics Inc,2024-10-31,2024-09-30,,USD
SWX,Southwest Gas Holdings Inc,2024-02-26,2023-12-31,1.18,USD
SWX,Southwest Gas Holdings Inc,2024-05-07,2024-03-31,,USD
SWX,Southwest Gas Holdings Inc,2024-08-07,2024-06-30,,USD
SWX,Southwest Gas Holdings Inc,2024-11-06,2024-09-30,,USD
SXC,SunCoke Energy Inc,2024-01-31,2023-12-31,0.13,USD
SXC,SunCoke Energy Inc,2024-05-02,2024-03-31,,USD
SXC,SunCoke Energy Inc,2024-07-30,2024-06-30,,USD
SXC,SunCoke Energy Inc,2024-10-30,2024-09-30,,USD
SXI,Standex International Corp,2024-01-31,2023-12-31,1.73,USD
SXI,Standex International Corp,2024-05-02,2024-03-31,,USD
SXI,Standex International Corp,2024-08-01,2024-06-30,,USD
SXI,Standex International Corp,2024-10-31,2024-09-30,,USD
SXT,Sensient Technologies Corp,2024-02-08,2023-12-31,0.55,USD
SXT,Sensient Technologies Corp,2024-04-26,2024-03-31,,USD
SXT,Sensient Technologies Corp,2024-07-19,2024-06-30,,USD
SXT,Sensient Technologies Corp,2024-10-18,2024-09-30,,USD
SXTP,60 Degrees Pharmaceuticals Inc,2023-11-29,2023-09-30,2.16,USD
SXYAY,SXYAY,2024-02-16,2023-12-31,0,CHF
SY,So-Young International Inc,2024-03-19,2023-12-31,0.02,CNY
SY,So-Young International Inc,2024-05-20,2024-03-31,,CNY
SY,So-Young International Inc,2024-08-19,2024-06-30,,CNY
SYAAF,SYAAF,2023-11-29,2023-09-30,0,USD
SYBT,Stock Yards Bancorp Inc,2024-01-23,2023-12-31,0.85,USD
SYBT,Stock Yards Bancorp Inc,2024-04-24,2024-03-31,,USD
SYBT,Stock Yards Bancorp Inc,2024-07-24,2024-06-30,,USD
SYBT,Stock Yards Bancorp Inc,2024-10-23,2024-09-30,,USD
SYBX,Synlogic Inc,2024-03-27,2023-12-31,-0.74,USD
SYBX,Synlogic Inc,2024-05-09,2024-03-31,,USD
SYBX,Synlogic Inc,2024-08-08,2024-06-30,,USD
SYBX,Synlogic Inc,2024-11-07,2024-09-30,,USD
SYEV,SYEV,2024-01-31,2023-11-30,0,USD
SYF,Synchrony Financial,2024-01-22,2023-12-31,0.98,USD
SYF,Synchrony Financial,2024-04-17,2024-03-31,,USD
SYF,Synchrony Financial,2024-07-16,2024-06-30,,USD
SYF,Synchrony Financial,2024-10-22,2024-09-30,,USD
SYIEY,SYIEY,2024-03-13,2023-12-31,0.4113,EUR
SYK,Stryker Corp,2024-01-29,2023-12-31,3.27,USD
SYK,Stryker Corp,2024-04-29,2024-03-31,,USD
SYK,Stryker Corp,2024-08-01,2024-06-30,,USD
SYK,Stryker Corp,2024-10-31,2024-09-30,,USD
SYM,Symbotic Inc - Class A,2024-01-29,2023-12-31,0.0232,USD
SYNA,Synaptics Inc,2024-01-31,2023-12-31,0.44,USD
SYNA,Synaptics Inc,2024-05-01,2024-03-31,,USD
SYNA,Synaptics Inc,2024-08-01,2024-06-30,,USD
SYNA,Synaptics Inc,2024-11-07,2024-09-30,,USD
SYNH,SYNH,2024-02-14,2023-12-31,,USD
SYNH,SYNH,2024-05-08,2024-03-31,,USD
SYNH,SYNH,2024-08-07,2024-06-30,,USD
SYNNF,SYNNF,2024-03-21,2023-12-31,,USD
SYPR,Sypris Solutions Inc,2024-03-14,2023-12-31,,USD
SYPR,Sypris Solutions Inc,2024-05-14,2024-03-31,,USD
SYPR,Sypris Solutions Inc,2024-08-13,2024-06-30,,USD
SYPR,Sypris Solutions Inc,2024-11-13,2024-09-30,,USD
SYRS,Syros Pharmaceuticals Inc,2024-02-29,2023-12-31,-1.17,USD
SYRS,Syros Pharmaceuticals Inc,2024-05-08,2024-03-31,,USD
SYRS,Syros Pharmaceuticals Inc,2024-08-06,2024-06-30,,USD
SYRS,Syros Pharmaceuticals Inc,2024-11-12,2024-09-30,,USD
SYY,Sysco Corp,2024-01-29,2023-12-31,0.88,USD
SYY,Sysco Corp,2024-04-30,2024-03-31,,USD
SYY,Sysco Corp,2024-07-30,2024-06-30,,USD
SYY,Sysco Corp,2024-10-29,2024-09-30,,USD
SYZLF,SYZLF,2024-03-18,2023-12-31,,CAD
SYZLF,SYZLF,2024-05-06,2024-03-31,,CAD
SYZLF,SYZLF,2024-08-08,2024-06-30,,CAD
SYZLF,SYZLF,2024-11-07,2024-09-30,,CAD
SZLSF,SZLSF,2024-03-28,2023-12-31,,USD
SZLSF,SZLSF,2024-05-13,2024-03-31,,USD
SZLSF,SZLSF,2024-08-13,2024-06-30,,USD
SZLSF,SZLSF,2024-11-12,2024-09-30,,USD
SZSMF,SZSMF,2023-11-28,2023-09-30,,USD
SZSMF,SZSMF,2024-05-31,2024-03-31,,USD
SZSMF,SZSMF,2024-08-19,2024-06-30,,USD
T,AT&T Inc,2024-01-23,2023-12-31,0.56,USD
T,AT&T Inc,2024-04-18,2024-03-31,,USD
T,AT&T Inc,2024-07-24,2024-06-30,,USD
T,AT&T Inc,2024-10-17,2024-09-30,,USD
TA,TA,2024-02-26,2023-12-31,,USD
TA,TA,2024-04-24,2024-03-31,,USD
TAC,Transalta Corp,2024-02-21,2023-12-31,0.2077,CAD
TAC,Transalta Corp,2024-05-03,2024-03-31,,CAD
TAC,Transalta Corp,2024-08-02,2024-06-30,,CAD
TACT,Transact Technologies Inc,2024-03-06,2023-12-31,-0.03,USD
TACT,Transact Technologies Inc,2024-05-07,2024-03-31,,USD
TACT,Transact Technologies Inc,2024-08-07,2024-06-30,,USD
TACT,Transact Technologies Inc,2024-11-07,2024-09-30,,USD
TAIMF,TAIMF,2024-03-28,2024-02-29,,CAD
TAIMF,TAIMF,2024-08-12,2024-05-31,,CAD
TAIMF,TAIMF,2024-11-11,2024-08-31,,CAD
TAJIF,TAJIF,2023-12-28,2023-10-31,,CAD
TAJIF,TAJIF,2024-03-27,2024-01-31,,CAD
TAJIF,TAJIF,2024-08-28,2024-07-31,,CAD
TAK,Takeda Pharmaceutical Company,2024-02-01,2023-12-31,0.1486,JPY
TAKOF,TAKOF,2024-03-18,2023-12-31,,CAD
TAKOF,TAKOF,2024-05-13,2024-03-31,,CAD
TAKOF,TAKOF,2024-08-14,2024-06-30,,CAD
TAKOF,TAKOF,2024-11-11,2024-09-30,,CAD
TAL,TAL Education Group,2024-01-17,2023-11-30,0.02,USD
TAL,TAL Education Group,2024-04-25,2024-02-29,,USD
TAL,TAL Education Group,2024-07-25,2024-05-31,,USD
TAL,TAL Education Group,2024-10-24,2024-08-31,,USD
TALK,Talkspace Inc,2024-02-19,2023-12-31,-0.03,USD
TALK,Talkspace Inc,2024-04-30,2024-03-31,,USD
TALK,Talkspace Inc,2024-07-25,2024-06-30,,USD
TALK,Talkspace Inc,2024-10-31,2024-09-30,,USD
TALO,Talos Energy Inc,2024-02-26,2023-12-31,0.37,USD
TALO,Talos Energy Inc,2024-05-06,2024-03-31,,USD
TALO,Talos Energy Inc,2024-08-06,2024-06-30,,USD
TALO,Talos Energy Inc,2024-11-04,2024-09-30,,USD
TALS,TALS,2024-03-15,2023-12-31,-0.3,USD
TAOIF,TAOIF,2023-11-27,2023-09-30,,CAD
TAOIF,TAOIF,2024-02-26,2023-12-31,,CAD
TAOIF,TAOIF,2024-07-29,2024-06-30,,CAD
TAP,Molson Coors Beverage Company - Class B,2024-02-19,2023-12-31,1.12,USD
TAP,Molson Coors Beverage Company - Class B,2024-04-30,2024-03-31,,USD
TAP,Molson Coors Beverage Company - Class B,2024-07-30,2024-06-30,,USD
TAP,Molson Coors Beverage Company - Class B,2024-10-31,2024-09-30,,USD
TAP-A,Molson Coors Beverage Company - Class A,2024-02-21,2023-12-31,1.1,USD
TAPM,TAPM,2024-03-01,2023-12-31,,USD
TAPM,TAPM,2024-05-10,2024-03-31,,USD
TAPM,TAPM,2024-08-09,2024-06-30,,USD
TAPM,TAPM,2024-11-11,2024-09-30,,USD
TARA,Protara Therapeutics Inc,2024-03-06,2023-12-31,-0.92,USD
TARA,Protara Therapeutics Inc,2024-05-02,2024-03-31,,USD
TARA,Protara Therapeutics Inc,2024-08-01,2024-06-30,,USD
TARA,Protara Therapeutics Inc,2024-11-01,2024-09-30,,USD
TARO,Taro Pharmaceutical Industries,2024-01-22,2023-12-31,0.3,USD
TARO,Taro Pharmaceutical Industries,2024-05-21,2024-03-31,,USD
TARO,Taro Pharmaceutical Industries,2024-07-24,2024-06-30,,USD
TARO,Taro Pharmaceutical Industries,2024-10-24,2024-09-30,,USD
TARS,Tarsus Pharmaceuticals Inc,2024-03-11,2023-12-31,-1.37,USD
TARS,Tarsus Pharmaceuticals Inc,2024-05-07,2024-03-31,,USD
TARS,Tarsus Pharmaceuticals Inc,2024-08-08,2024-06-30,,USD
TARS,Tarsus Pharmaceuticals Inc,2024-11-07,2024-09-30,,USD
TASK,TaskUs Inc Class A,2024-02-27,2023-12-31,0.31,USD
TASK,TaskUs Inc Class A,2024-05-08,2024-03-31,,USD
TASK,TaskUs Inc Class A,2024-08-07,2024-06-30,,USD
TAST,Carrols Restaurant Group Inc,2024-02-26,2023-12-31,0.04,USD
TAST,Carrols Restaurant Group Inc,2024-05-09,2024-03-31,,USD
TAST,Carrols Restaurant Group Inc,2024-08-08,2024-06-30,,USD
TAST,Carrols Restaurant Group Inc,2024-11-07,2024-09-30,,USD
TATT,TAT Technologies Ltd,2024-03-27,2023-12-31,,USD
TATT,TAT Technologies Ltd,2024-05-29,2024-03-31,,USD
TATT,TAT Technologies Ltd,2024-08-27,2024-06-30,,USD
TATT,TAT Technologies Ltd,2024-11-11,2024-09-30,,USD
TAUG,TAUG,2023-11-29,2023-09-30,0,USD
TAYD,Taylor Devices Inc,2023-12-27,2023-11-30,,USD
TAYD,Taylor Devices Inc,2024-03-28,2024-02-29,,USD
TAYD,Taylor Devices Inc,2024-08-13,2024-05-31,,USD
TAYD,Taylor Devices Inc,2024-09-27,2024-08-31,,USD
TBBA,TBBA,2024-01-23,2023-12-31,,USD
TBBA,TBBA,2024-04-26,2024-03-31,,USD
TBBA,TBBA,2024-09-12,2024-06-30,,USD
TBBK,Bancorp Inc (The),2024-01-24,2023-12-31,0.95,USD
TBBK,Bancorp Inc (The),2024-04-25,2024-03-31,,USD
TBBK,Bancorp Inc (The),2024-07-25,2024-06-30,,USD
TBBK,Bancorp Inc (The),2024-10-24,2024-09-30,,USD
TBCRF,TBCRF,2024-02-20,2023-12-31,,CAD
TBCRF,TBCRF,2024-05-06,2024-03-31,,CAD
TBCRF,TBCRF,2024-07-31,2024-06-30,,CAD
TBCRF,TBCRF,2024-10-30,2024-09-30,,CAD
TBI,TrueBlue Inc,2024-01-30,2023-12-31,0.01,USD
TBI,TrueBlue Inc,2024-04-22,2024-03-31,,USD
TBI,TrueBlue Inc,2024-07-22,2024-06-30,,USD
TBI,TrueBlue Inc,2024-10-21,2024-09-30,,USD
TBIO,Telesis Bio Inc,2024-03-19,2023-12-31,-0.22,USD
TBIO,Telesis Bio Inc,2024-05-10,2024-03-31,,USD
TBIO,Telesis Bio Inc,2024-08-08,2024-06-30,,USD
TBIO,Telesis Bio Inc,2024-11-11,2024-09-30,,USD
TBIXF,TBIXF,2023-12-20,2023-09-30,,CAD
TBIXF,TBIXF,2024-02-26,2023-12-31,,CAD
TBIXF,TBIXF,2024-05-23,2024-03-31,,CAD
TBIXF,TBIXF,2024-08-20,2024-06-30,,CAD
TBLA,Taboola.com Ltd,2024-02-26,2023-12-31,0.03,USD
TBLLF,TBLLF,2024-01-05,2023-10-31,,CAD
TBLLF,TBLLF,2024-03-28,2024-01-31,,CAD
TBLLF,TBLLF,2024-06-12,2024-04-30,,CAD
TBLLF,TBLLF,2024-09-09,2024-07-31,,CAD
TBLT,Toughbuilt Industries Inc,2024-03-13,2023-12-31,-0.45,USD
TBLT,Toughbuilt Industries Inc,2024-05-20,2024-03-31,-0.45,USD
TBLT,Toughbuilt Industries Inc,2024-08-20,2024-06-30,,USD
TBLT,Toughbuilt Industries Inc,2024-11-12,2024-09-30,,USD
TBNK,Territorial Bancorp Inc,2024-01-24,2023-12-31,0.06,USD
TBNK,Territorial Bancorp Inc,2024-04-25,2024-03-31,,USD
TBNK,Territorial Bancorp Inc,2024-07-26,2024-06-30,,USD
TBNK,Territorial Bancorp Inc,2024-10-25,2024-09-30,,USD
TBPH,Theravance Biopharma Inc,2024-02-26,2023-12-31,-0.15,USD
TBPH,Theravance Biopharma Inc,2024-05-06,2024-03-31,,USD
TBPH,Theravance Biopharma Inc,2024-08-05,2024-06-30,,USD
TBPH,Theravance Biopharma Inc,2024-11-05,2024-09-30,,USD
TBTC,TBTC,2024-03-25,2023-12-31,,USD
TBTC,TBTC,2024-05-10,2024-03-31,,USD
TBTC,TBTC,2024-08-08,2024-06-30,,USD
TBTC,TBTC,2024-11-11,2024-09-30,,USD
TC,TuanChe Ltd,2024-03-24,2023-12-31,,CNY
TCBI,Texas Capital Bancshares Inc,2024-01-16,2023-12-31,0.89,USD
TCBI,Texas Capital Bancshares Inc,2024-04-18,2024-03-31,,USD
TCBI,Texas Capital Bancshares Inc,2024-07-18,2024-06-30,,USD
TCBI,Texas Capital Bancshares Inc,2024-10-17,2024-09-30,,USD
TCBK,Trico Bancshares,2024-01-23,2023-12-31,0.83,USD
TCBK,Trico Bancshares,2024-04-24,2024-03-31,,USD
TCBK,Trico Bancshares,2024-07-24,2024-06-30,,USD
TCBK,Trico Bancshares,2024-10-23,2024-09-30,,USD
TCBX,Third Coast Bancshares Inc,2024-01-24,2023-12-31,0.49,USD
TCBX,Third Coast Bancshares Inc,2024-04-24,2024-03-31,,USD
TCBX,Third Coast Bancshares Inc,2024-07-24,2024-06-30,,USD
TCBX,Third Coast Bancshares Inc,2024-10-23,2024-09-30,,USD
TCCO,TCCO,2023-12-12,2023-09-30,,USD
TCCO,TCCO,2024-02-01,2023-12-31,,USD
TCCO,TCCO,2024-05-07,2024-03-31,,USD
TCCO,TCCO,2024-08-06,2024-06-30,,USD
TCEHY,TCEHY,2024-03-20,2023-12-31,0.5851,HKD
TCFC,TCFC,2024-01-29,2023-12-31,,USD
TCFC,TCFC,2024-04-23,2024-03-31,,USD
TCI,Transcontinental Realty Investors Inc,2024-03-21,2023-12-31,,USD
TCI,Transcontinental Realty Investors Inc,2024-05-09,2024-03-31,,USD
TCI,Transcontinental Realty Investors Inc,2024-08-08,2024-06-30,,USD
TCI,Transcontinental Realty Investors Inc,2024-11-07,2024-09-30,,USD
TCLAF,TCLAF,2023-12-12,2023-10-31,0.46,CAD
TCLAF,TCLAF,2024-03-06,2024-01-31,,CAD
TCLAF,TCLAF,2024-06-05,2024-04-30,,CAD
TCLAF,TCLAF,2024-09-04,2024-07-31,,CAD
TCMD,Tactile Systems Technology Inc,2024-02-19,2023-12-31,0.22,USD
TCMD,Tactile Systems Technology Inc,2024-05-06,2024-03-31,,USD
TCMD,Tactile Systems Technology Inc,2024-08-05,2024-06-30,,USD
TCMD,Tactile Systems Technology Inc,2024-11-04,2024-09-30,,USD
TCN,Tricon Residential Inc,2024-02-28,2023-12-31,0.1,USD
TCN,Tricon Residential Inc,2024-05-07,2024-03-31,,USD
TCN,Tricon Residential Inc,2024-08-06,2024-06-30,,USD
TCN,Tricon Residential Inc,2024-11-06,2024-09-30,,USD
TCNB,TCNB,2024-02-15,2023-12-31,,USD
TCNB,TCNB,2024-05-15,2024-03-31,,USD
TCNB,TCNB,2024-08-13,2024-06-30,,USD
TCNNF,TCNNF,2024-03-06,2023-12-31,-0.16,USD
TCNNF,TCNNF,2024-05-08,2024-03-31,,USD
TCNNF,TCNNF,2024-08-07,2024-06-30,,USD
TCNNF,TCNNF,2024-11-07,2024-09-30,,USD
TCOM,Trip.com Group Ltd,2024-03-04,2023-12-31,0.32,CNY
TCOM,Trip.com Group Ltd,2024-06-05,2024-03-31,,CNY
TCOM,Trip.com Group Ltd,2024-09-02,2024-06-30,,CNY
TCON,TRACON Pharmaceuticals Inc,2024-03-06,2023-12-31,-0.1,USD
TCON,TRACON Pharmaceuticals Inc,2024-05-08,2024-03-31,,USD
TCON,TRACON Pharmaceuticals Inc,2024-08-12,2024-06-30,,USD
TCON,TRACON Pharmaceuticals Inc,2024-11-07,2024-09-30,,USD
TCPC,BlackRock TCP Capital Corp,2024-02-26,2023-12-31,0.47,USD
TCPC,BlackRock TCP Capital Corp,2024-05-02,2024-03-31,,USD
TCPC,BlackRock TCP Capital Corp,2024-08-01,2024-06-30,,USD
TCPC,BlackRock TCP Capital Corp,2024-10-31,2024-09-30,,USD
TCRR,TCRR,2024-03-21,2023-12-31,,USD
TCRR,TCRR,2024-05-09,2024-03-31,,USD
TCRRF,TCRRF,2023-12-22,2023-10-31,0,CAD
TCRT,Alaunos Therapeutics Inc,2024-03-05,2023-12-31,-0.03,USD
TCRT,Alaunos Therapeutics Inc,2024-05-08,2024-03-31,,USD
TCRT,Alaunos Therapeutics Inc,2024-08-12,2024-06-30,,USD
TCRT,Alaunos Therapeutics Inc,2024-11-12,2024-09-30,,USD
TCRX,Tscan Therapeutics Inc,2024-03-06,2023-12-31,-0.339,USD
TCS,Container Store Group Inc,2024-02-05,2023-12-31,-0.04,USD
TCS,Container Store Group Inc,2024-05-14,2024-03-31,,USD
TCS,Container Store Group Inc,2024-07-30,2024-06-30,,USD
TCS,Container Store Group Inc,2024-10-29,2024-09-30,,USD
TCX,Tucows Inc - Class A,2024-02-07,2023-12-31,,USD
TCX,Tucows Inc - Class A,2024-05-06,2024-03-31,,USD
TCX,Tucows Inc - Class A,2024-08-01,2024-06-30,,USD
TCX,Tucows Inc - Class A,2024-10-31,2024-09-30,,USD
TCYSF,TCYSF,2023-11-28,2023-10-31,,CAD
TD,Toronto Dominion Bank,2023-11-29,2023-10-31,1.4,CAD
TD,Toronto Dominion Bank,2024-02-29,2024-01-31,2.06,CAD
TD,Toronto Dominion Bank,2024-05-23,2024-04-30,,CAD
TD,Toronto Dominion Bank,2024-08-22,2024-07-31,,CAD
TDC,Teradata Corp,2024-02-12,2023-12-31,0.51,USD
TDC,Teradata Corp,2024-05-02,2024-03-31,,USD
TDC,Teradata Corp,2024-08-05,2024-06-30,,USD
TDC,Teradata Corp,2024-11-04,2024-09-30,,USD
TDCX,TDCX Inc,2024-03-07,2023-12-31,0.16,SGD
TDCX,TDCX Inc,2024-05-31,2024-03-31,,SGD
TDCX,TDCX Inc,2024-08-21,2024-06-30,,SGD
TDG,Transdigm Group Incorporated,2024-02-05,2023-12-31,6.36,USD
TDG,Transdigm Group Incorporated,2024-05-07,2024-03-31,,USD
TDG,Transdigm Group Incorporated,2024-08-06,2024-06-30,,USD
TDG,Transdigm Group Incorporated,2024-11-07,2024-09-30,,USD
TDOC,Teladoc Health Inc,2024-02-20,2023-12-31,-0.21,USD
TDOC,Teladoc Health Inc,2024-04-24,2024-03-31,,USD
TDOC,Teladoc Health Inc,2024-07-23,2024-06-30,,USD
TDOC,Teladoc Health Inc,2024-10-22,2024-09-30,,USD
TDRRF,TDRRF,2023-11-27,2023-09-30,,CAD
TDRRF,TDRRF,2024-02-10,2023-12-31,,CAD
TDRRF,TDRRF,2024-05-10,2024-03-31,,CAD
TDRRF,TDRRF,2024-08-05,2024-06-30,,CAD
TDS,Telephone And Data Systems Inc,2024-02-14,2023-12-31,0.03,USD
TDS,Telephone And Data Systems Inc,2024-05-02,2024-03-31,,USD
TDS,Telephone And Data Systems Inc,2024-08-02,2024-06-30,,USD
TDS,Telephone And Data Systems Inc,2024-11-01,2024-09-30,,USD
TDSGF,TDSGF,2024-02-28,2023-12-31,,CAD
TDSGF,TDSGF,2024-05-18,2024-03-31,,CAD
TDSGF,TDSGF,2024-10-28,2024-09-30,,CAD
TDUP,ThredUp Inc - Class A,2024-03-04,2023-12-31,-0.13,USD
TDUP,ThredUp Inc - Class A,2024-05-07,2024-03-31,,USD
TDUP,ThredUp Inc - Class A,2024-08-06,2024-06-30,,USD
TDUP,ThredUp Inc - Class A,2024-11-04,2024-09-30,,USD
TDW,Tidewater Inc - New,2024-02-26,2023-12-31,0.8,USD
TDW,Tidewater Inc - New,2024-05-06,2024-03-31,,USD
TDW,Tidewater Inc - New,2024-08-05,2024-06-30,,USD
TDW,Tidewater Inc - New,2024-11-04,2024-09-30,,USD
TDWRF,TDWRF,2024-03-09,2023-12-31,,CAD
TDWRF,TDWRF,2024-05-11,2024-03-31,,CAD
TDWRF,TDWRF,2024-08-10,2024-06-30,,CAD
TDY,Teledyne Technologies Inc,2024-03-26,2023-12-31,5.04,USD
TDY,Teledyne Technologies Inc,2024-04-23,2024-03-31,,USD
TDY,Teledyne Technologies Inc,2024-07-23,2024-06-30,,USD
TDY,Teledyne Technologies Inc,2024-10-22,2024-09-30,,USD
TEAM,Atlassian Corporation - Class A,2024-02-01,2023-12-31,0.31,USD
TECH,Bio-Techne Corp,2024-01-31,2023-12-31,0.41,USD
TECH,Bio-Techne Corp,2024-05-01,2024-03-31,,USD
TECH,Bio-Techne Corp,2024-08-06,2024-06-30,,USD
TECH,Bio-Techne Corp,2024-10-29,2024-09-30,,USD
TECK,Teck Resources Ltd - Class B - Class B (Sub Voting),2024-02-22,2023-12-31,0.8,CAD
TECK,Teck Resources Ltd - Class B - Class B (Sub Voting),2024-04-25,2024-03-31,,CAD
TECK,Teck Resources Ltd - Class B - Class B (Sub Voting),2024-07-25,2024-06-30,,CAD
TECK,Teck Resources Ltd - Class B - Class B (Sub Voting),2024-10-22,2024-09-30,,CAD
TEDU,Tarena International Inc,2023-11-27,2023-09-30,2.54,CNY
TEDU,Tarena International Inc,2024-03-25,2023-12-31,1.63,CNY
TEDU,Tarena International Inc,2024-06-10,2024-03-31,,CNY
TEDU,Tarena International Inc,2024-08-26,2024-06-30,,CNY
TEF,Telefonica S.A,2024-02-22,2023-12-31,0.106,EUR
TEFOF,TEFOF,2024-02-22,2023-12-31,,EUR
TEFOF,TEFOF,2024-05-09,2024-03-31,,EUR
TEFOF,TEFOF,2024-07-25,2024-06-30,,EUR
TEFOF,TEFOF,2024-11-06,2024-09-30,,EUR
TEL,TE Connectivity Ltd,2024-01-24,2023-12-31,1.71,USD
TELA,TELA Bio Inc,2024-03-19,2023-12-31,-0.44,USD
TELA,TELA Bio Inc,2024-05-09,2024-03-31,,USD
TELA,TELA Bio Inc,2024-08-07,2024-06-30,,USD
TELA,TELA Bio Inc,2024-11-07,2024-09-30,,USD
TELL,Tellurian Inc,2024-02-20,2023-12-31,-0.04,USD
TELL,Tellurian Inc,2024-05-01,2024-03-31,,USD
TELL,Tellurian Inc,2024-08-05,2024-06-30,,USD
TELL,Tellurian Inc,2024-10-31,2024-09-30,,USD
TELNY,TELNY,2024-02-07,2023-12-31,0.1447,NOK
TENB,Tenable Holdings Inc,2024-02-05,2023-12-31,0.13,USD
TENB,Tenable Holdings Inc,2024-04-22,2024-03-31,,USD
TENB,Tenable Holdings Inc,2024-07-23,2024-06-30,,USD
TENB,Tenable Holdings Inc,2024-10-30,2024-09-30,,USD
TENX,Tenax Therapeutics Inc,2024-03-28,2023-12-31,-0.1,USD
TENX,Tenax Therapeutics Inc,2024-05-13,2024-03-31,,USD
TENX,Tenax Therapeutics Inc,2024-08-12,2024-06-30,,USD
TENX,Tenax Therapeutics Inc,2024-11-11,2024-09-30,,USD
TEO,Telecom Argentina S.A.,2024-03-06,2023-12-31,0.293,ARS
TER,Teradyne Inc,2024-01-23,2023-12-31,0.72,USD
TER,Teradyne Inc,2024-04-24,2024-03-31,,USD
TER,Teradyne Inc,2024-07-24,2024-06-30,,USD
TER,Teradyne Inc,2024-10-23,2024-09-30,,USD
TERN,Terns Pharmaceuticals Inc,2024-03-25,2023-12-31,-0.31,USD
TERN,Terns Pharmaceuticals Inc,2024-05-13,2024-03-31,,USD
TERN,Terns Pharmaceuticals Inc,2024-08-06,2024-06-30,,USD
TERN,Terns Pharmaceuticals Inc,2024-11-12,2024-09-30,,USD
TESS,TESS,2024-02-05,2023-12-31,,USD
TESS,TESS,2024-05-24,2024-03-31,,USD
TETAA,TETAA,2024-04-16,2024-03-31,,USD
TETAA,TETAA,2024-08-09,2024-06-30,,USD
TETAA,TETAA,2024-11-06,2024-09-30,,USD
TEUFF,TEUFF,2023-12-12,2023-09-30,0,USD
TEVA,Teva- Pharmaceutical Industries Ltd,2024-02-07,2023-12-31,0.7322,USD
TEVNF,TEVNF,2024-02-27,2023-12-31,,CAD
TEVNF,TEVNF,2024-05-30,2024-03-31,,CAD
TEX,Terex Corp,2024-02-07,2023-12-31,1.39,USD
TEX,Terex Corp,2024-04-29,2024-03-31,,USD
TEX,Terex Corp,2024-07-30,2024-06-30,,USD
TEX,Terex Corp,2024-10-24,2024-09-30,,USD
TFC,Truist Financial Corporation,2024-01-18,2023-12-31,0.89,USD
TFC,Truist Financial Corporation,2024-04-18,2024-03-31,,USD
TFC,Truist Financial Corporation,2024-07-18,2024-06-30,,USD
TFC,Truist Financial Corporation,2024-10-17,2024-09-30,,USD
TFCCF,TFCCF,2023-11-27,2023-09-30,,USD
TFCCF,TFCCF,2024-04-23,2024-03-31,,USD
